"customer_unique_id","days_to_second_order"
"63ded44f46d409896e3b7c47daa688ae","143"
"63df651d5e8adb6a0e4baeb66a0eea37","0"
"63dfbd8f45b63fcf5c5aa1f023209592","0"
"6409bccd4062c7105e9fd94c9a72082c","298"
"640e0d867e85601bd8e64029df6034b5","0"
"641584b3ec3027aaf8fa9c088f1a1a00","130"
"6419a1be8feac26ec793667b71cbaeb4","56"
"6428403ac3b03984c38fd083fa1647b0","331"
"6457b2cb5462c1217e8e6d36b0ff39d2","0"
"64652d43a3e2bbf0ce0ac8675b21b0c8","0"
"6469f99c1f9dfae7733b25662e7f1782","16"
"64a5301ff6bdaf1baa00058672402d7a","0"
"64df076fb557552498049bb07ed1cd5f","0"
"64e037f54b4ff31461175bcc8bd210f4","0"
"64e9a736591627c469dae6f3d1592a61","0"
"64fbafb2935c7a2588d6a26a9d750487","0"
"65571628698194dbda526c22f5ed2317","0"
"65663adf8c7a498b79e57ff84ab2b654","215"
"6576977872dd65f5b680e944afe3a724","0"
"657dec397f46d84dbe64df2b0389b3cc","49"
"65859c1624b7642ec285b4a71efd9506","103"
"6594a65023bcb47539aa91b0f8e98e00","97"
"65a6ec5d6e6e86bc43a2cbf235be4675","16"
"65ab3020e6a929e4e9a4b61e643da832","179"
"65d6b6a1113bd6152e3307e99c5104c9","0"
"65d7c0904b51f5b432e71a14b25121dc","0"
"65e2735427dedd6a787e5b065b3cc41e","54"
"65ee274b862c5c053367be8a70dbc029","30"
"662d88cbd178177a50141111d3a6932c","0"
"664fe7916cb8709c6b848383c6361dcc","223"
"665f8bbe2cf428657aeb0572c27fef58","0"
"6668e1ae499e2e9be475b7f708580232","21"
"668ddbdd3ee99d4339eadfef21531d45","0"
"66980c3775537536f77b434d74e520f5","0"
"66ae4493fc7c710a8db6d9620901f40d","255"
"66e56177b9bf464a930e57edc3694403","205"
"66f4eec9da64df09009a7f397c2a32b1","0"
"66ffab11964dda54f46a826323635120","0"
"67466b5877fad6f2279c1fb634c9aa5c","35"
"674e552503d21cd547fdd0de0bfb9be2","51"
"67626c49069bdf05ff127d59a6649948","0"
"67806996190d3af60247f64e1d03877f","0"
"67bddde1844b238fe25995cde1612b4e","62"
"67e747b902c2d5c2e5a266b00d965145","0"
"67fcfe4915b93624867d350b8191ff7b","0"
"6814507660c72078cbada9b3660683dd","0"
"6832ad9ac97f82c7c5d614fb8e632e7b","279"
"6832bd3ca1bf89c9e60bf3c91d846ec9","67"
"683459cab0129375a071efb00da7c191","8"
"68497ce04e9b12cb402671a29acdf6a2","166"
"684fdd89d877968793cfb9c8f7ef7874","110"
"68519bc41532d0f1a6613d278f86a5bd","127"
"6856178ce177496369e3a83fd143e621","236"
"686c46ddc0828bf3c0af072c44dd96b7","0"
"6871b052a835417d6d2e11153e0d3c2c","291"
"6894b2a8a74e1c7fb9452d0cb861e634","0"
"6897ea9a949c1009af8cc38e691f260b","1"
"68ab9bfe2388b0b36614c7000b8b1cf8","0"
"68f412bbb674141ab49ef13b501baf45","229"
"692074726678229d1fe1887a9f0abb14","0"
"693b3203dcd4cef5288c5fd8d53f0efe","0"
"6940e424e41600ef36c79b6d8b4a2ecd","14"
"695dee4c200e4cabdfdb01287f5fd29d","0"
"696fca7af7f751e1749087433a92c790","63"
"697452ef6f8c549b18ffecd3e0197460","103"
"69768afd389429f6ec48199e5fb8e61a","112"
"698118425f0afbd4bee557e51b6bd49b","91"
"698a9cafcc15cac8cdbaee64adc6efbe","0"
"699003f10173022740145aa4aaeaccd5","0"
"69aab61687fa416ef601af332bd0ff0d","356"
"69e333213f390c27d001d415de206697","0"
"69e4074cb5368c1539397e4ea570757a","376"
"69f2934ad8b50cc05587a94cc7d68fc9","94"
"69f7e342c28eb22ef6845facd926e810","10"
"6a0d68294a58730f94eab8de2abcf050","0"
"6a2ae83cded378a462e86a2e4885e750","0"
"6a2c39f27e5c40a4d2a0cd94aeb8c925","50"
"6a3a03f3c7afeb25ce61700d914a841a","0"
"6a41171c962a6356e8ea95518821dd45","0"
"6a56e8e6c20175d122a962a5e5dfcf5e","0"
"6a583f4c6790a4c8330beb7612e17f42","5"
"6a5b2a807a2aca962c4badc649cb40b2","0"
"6a64e2cf94a5779760698c1e25a2852a","0"
"6a6a7141119ceaeca4dfbae7a580a515","241"
"6a7e7be8e652da4e4777866459f9b007","0"
"6a80a86f478a93a5f4c7ba8db6441a6b","0"
"6a9e15d6fa8ce1cabf193c21aa577f64","15"
"6aa14366984bcc5f1ea760928283d451","169"
"6aa2294d9975e319365a586ba919de73","84"
"6abc999251612920bec93b3be616fa1d","36"
"6b1b676621a55a12546f8eeeaa12d4a7","45"
"6bb0bebc0758e1a834cb5bf96b6d8feb","312"
"6bb535b0906b43e0041916897667aeed","0"
"6bbed249de21777c6f7d5074e6c469e9","117"
"6bd33258105ef24dbf6d82bb7e3a06b2","0"
"6be28ae15cd1e7b3f3f36ac483512822","0"
"6bf558c1aae5004b6a410c3294c5e119","11"
"6c005d6d2d21634f3eabb0720c780d75","47"
"6c2f6983a60ac0dc8a9ee65579959538","19"
"6c45a9350eb05fba53a297c2491a32c5","0"
"6c5524784076044070d9fe6cf151912d","213"
"6c70bee45f245a4ebeddb2ece21b567d","61"
"6c722fdc0ca8a586dcfa980f2f1278eb","48"
"6caedf47165dd303190404ba0d47e802","70"
"6cea4abf8f997010abe48d8b4ef9c5f2","143"
"6cf5a61d865d979d060812cdb48ce484","193"
"6d3d5771a12f5e7d00729f940bb28fd2","33"
"6d74740d498504341df1e7f104daebf0","188"
"6d97028799b1d0a91160e11d45cfeb7b","43"
"6d983c87bdeb0ca15734c8bdaa79a2ea","0"
"6dcf48fcc0c4d96dd7af8a0897ae9de8","97"
"6ddbc64bd04d40f7768ff088d94cbeb8","0"
"6e08abf5cfb67eeea9e48463da288788","35"
"6e0d94e83bae00a64c12c9497158ee1c","51"
"6e10d6571ddd6b7b58d61e4d5e7dde95","21"
"6e1512c1c3221bd24fa4848202727ab3","166"
"6e1550b8966f327f29bc06b18972dbec","10"
"6e26bbeaa107ec34112c64e1ee31c0f5","182"
"6e2f539e9e0e323859a81079581db712","196"
"6e620488162fe1129d32f26b751d770a","147"
"6e64dc929d62442c813375d68c4e0c2e","0"
"6e968652933d10e7a77047574d87e54a","0"
"6ecae395621d20aca9711709fedacade","0"
"6edeeed37ddd3dee7559f358b023ef9b","47"
"6ee2f345f4f2fbd1cafb6447a6b37642","7"
"6eefa309faab7725bf4b9dce147e4ae6","138"
"6ef4101366e4340921398ba91fff1426","0"
"6f1b9f60ea8ee748140353648c2d8d8f","442"
"6f22857001b77949eb8110295fced3ff","35"
"6f302f15a62c56b3100b67a81bfef328","153"
"6f36e0165218ac7ae521d8e44739e703","24"
"6f5c52ea47e32b73958b0ac0f3c34e88","9"
"6f64406ed5cfa4a2d9bd35e91bfd6587","0"
"6f65f19c2dcfcab8b76b2fafb5b840e1","409"
"6f8e7d40046694539c87b98cb5096a28","7"
"6faa792efdf7c9c6eb7cfdf68aa5e581","209"
"6fc92189a4d83f8f8eb046b050ce8687","0"
"6fe09f77ec8e29ed4e619c6841f6479b","201"
"6ff62b85b8dd35a3402d54618bdafec6","3"
"7018a5e068b8fd0912fed2d02952df23","46"
"704d4446bffad3f1d6b73a58426af36a","227"
"70601471b692cc0879300373118041ff","2"
"7063b55fee699193fd5e44253a7e4a98","0"
"706cdc310c7f626d1d2bc95c396202e5","0"
"70755e5b9df5988f592f3dec6279f1be","0"
"70aa9ef908248a2ec9e03b77ce1ff357","20"
"70ad91901ad4330af432978ff134fc6f","7"
"70c976663a07ebfd35d81c6179258391","0"
"70f0fca2435f0fa72fe85699630791fc","0"
"70ffda7e4167ce87ac620ab2c572ac4f","0"
"71048f40f553973d48d6fe35d01a3afb","121"
"711066a7bba9951b1da0ce0f4302af23","55"
"712c4abfd9b054e7872aad2021a4aee3","11"
"718d5855edf637b8e2f213db87dab93d","145"
"719b416ebeb9f51638f343c4cc19f742","283"
"719b758d12e3c1f243c66bf47b488be1","0"
"719f18245d86356b20dbfc6ebff6498d","342"
"71a26c172a544ccc789674f1fab9d951","1"
"71a92fd3087501bcfba6e6e1ef7e8fd7","457"
"71b14aca95bfbedbc5746d2c0a92d8e2","2"
"71b8dc9ce21a7ca5344bde166e117c9f","231"
"71bd6ff3f70090f785e26643f22c6484","333"
"71d2dbb6d2f52d568ca9d69c815a4331","80"
"71d790b151c0349e5f5b2fbb4fbe1321","136"
"71df425cb9aec3337bc969df451d663a","8"
"71e1f051740a6d2fcdc204e989035526","242"
"71f5d6c0cf885d0b2b52836a4c469bc3","19"
"71f88e06eb78302859a034cd7d1877a1","24"
"72061fff095d8325b311ea24e2f4a2b5","7"
"723bb8aa118da56cd7644aa593d197f9","123"
"72421b30e46c895e99e8560a48a33fb6","379"
"7263bdaf8bd8ca9e023f521f8ae50970","0"
"728a151b4593fb7ae0787158df28752a","37"
"728e4a7d0db4845270091ded0923c71f","0"
"729089b44985b34915decf7117d8fc2c","6"
"72e05cde2a8e5d8f08ca3ef3bcfadc63","0"
"72e79d08a90aa4e10f7e5aa76e65b258","0"
"72eb961337993c4c089cb9135b86de90","120"
"7305430719d715992b00be82af4a6aa8","134"
"730e4b7ede33b484516435d39ab4dc49","113"
"7314e2017ab1883d59ccbc7318c4b3fc","0"
"731a127666e5bc79810ebdc48eeff385","0"
"731ea3afd190908a9cbed04f42aa51e2","0"
"732d307839b02bc2d3a4c26b515ea2b9","81"
"7330a3475a2c65878c2c9b95266bef04","3"
"73601b1eec55943e90ce8d61253d5c09","36"
"7370a0c1920f4a92e1f09463099e9b42","0"
"73768eba15a0744371ca5521eb2e51f5","0"
"7379b57a7a2b9aa2741a1c564138b99a","77"
"738ffcf1017b584e9d2684b36e07469c","19"
"7395a64f37a30f9827ca4d8292b484e8","77"
"73a218a376e1c8e6a31799484fe514b8","18"
"73daba56d88fe2ed55fd098a179646d0","0"
"73de7b7b976fc6b75283b05f67fd6b5b","0"
"73f97c6a5af65a71194cc2265ae82501","110"
"73fa628b0fc190639f48da2667eb1381","116"
"740b9a28b39035534bf3425b19016263","0"
"743b6b21edcc4f0a9be82e591187e0a8","0"
"7441ce776af8da3b9df3d3f3c1e13ab1","12"
"744fb2d41ededa16d3f703b7065b234c","0"
"7462a753a77ed093330660f7003064c7","2"
"74b8021516f25eb91f5b4e704a2cd671","35"
"74cb1ad7e6d5674325c1f99b5ea30d82","0"
"74fe4e106702770ef728399ce5da503a","110"
"754f0aa37a9a58685e42e70973bc511c","0"
"7580e539c3d74ce5ff3946877db01dd2","0"
"7588c20c457369de8caad958afc1cc06","233"
"7589544c08cc5de364cad85ee73f4b63","119"
"7599dea7f7520c8c37351721ad6870de","347"
"75a2adfe9f86d401f24b5fe2eb9a582c","0"
"75a398e43d9757a4f7d6f622aeb22c47","10"
"75b45ab225bf88fdd7f432507030a4b8","181"
"75bbb6b481a1df1689bb769e63ec3acb","0"
"75c7cb4037146f5c8e95ade4214396c5","115"
"75e750a6279d55f7137bb9e9bb8662cf","66"
"75eacb17f5ef482c37c7b7903f014ece","77"
"75fe145e64986de933b893642277d8a9","0"
"75ff587e87e047a7e00f75bbcab17c00","270"
"76a0491dd70c125840fa259f00dfc351","6"
"76c9a12722537319e44c31e70b7815c3","292"
"76d1df67cfa34a2c4606537d54aea0f8","0"
"76f7d40948174f5cde0fcf8e6147b59d","120"
"76ffb5b3f1186c6c8022f6047ae9ead5","0"
"77001b080dd723bc9a22e538e5e06e41","55"
"770c6c524fc389b4cab878d19703745d","0"
"771f344c1ac13d8ccdf2d14c48e2c6c3","166"
"77479db0fa60ddc453f3743abc02be23","114"
"77784ec016bfbcc51d2394d1632f0d3d","341"
"7779fdf670bfe673e064b9aa5447674e","0"
"7784447c90f683e4775f7c1f02c04fbf","0"
"779f7ec7155dfd74a8425e40c4d34497","36"
"77c213e10acbd145d50fcb035d0e86d9","14"
"77e223f4a031fdeb1650e797bf4c692a","358"
"7823a8988612aff9a03896c51e2c5f7b","108"
"7828a4a1ee004bbe6665cbffbc4bf2d9","299"
"7849336c1b7785f258ffef06aedbd216","166"
"786165c8823a3fd635edab35df391d27","12"
"788a2f679187362222b67dfe89da6c1a","0"
"78a038d19f31c40c5dd68c112ca00ad1","2"
"78b5cbc4b9ad61445b6609593addca37","139"
"78c5bae602d6d120f6f4ed4acbd46284","72"
"78c5f76b60a3a2588635aadc70e34df7","0"
"78d665ab97fb0bfd754a20a48476c4e7","0"
"78d79858662c99b94b69547d9f80e061","201"
"78dc91ac9a6fece2e327f74e96cac0b0","5"
"78e63ed7c16b6a93bfdcef66ad250a00","274"
"78fb70b5aa609b4b55c6ef3d0cb51faf","125"
"78fcceb499ec9008fcecbaad21efefc6","18"
"790ac688b0fcc22b2a0dacf0202b2ce4","0"
"793c14202ef7966472e9246fd83b0ae8","0"
"794307f7c4fd6c8325655fb3f7b89895","0"
"79444cb5bb16964eea4c5abb2d3aa023","38"
"795c1622cf7a53d63d324e862349d01c","0"
"796214f3f3b496b3b116986185984393","434"
"7973a6ba9c81ecaeb3d628c33c7c7c48","0"
"798c34ffa9047399853eab8ca7c0b9a0","0"
"7993617f039446d209d529ac9cc03f1c","315"
"79abd55efd139ad036a57558aea211e4","105"
"79b9e9b310f3094c2cad708eb17508c2","186"
"79c389f4fcc007dfbd1f317f29e85030","106"
"79c3ef46b89f10777f5604a5e1ee22b5","0"
"79f227df52caf2b68d36e990ff3fc652","0"
"79fa3eb416c3933311c949121225649f","15"
"7a114c4d600e1eb56f331eba875d38a6","64"
"7a1751f98e25f665fc0130c7b001e18f","0"
"7a176e5d88c7acb6000a055e008c055d","0"
"7a1de9bde89aedca8c5fbad489c5571c","100"
"7a311d62282fa63be12b02aef2fd21d1","208"
"7a350426024a624cef97f797c408db97","112"
"7a380cb5434e6b6b5b37d45bb99dbe8a","26"
"7a40da3af7a607c7275b9b8f71d730c7","160"
"7a443ff6dbc48349835cb18a9355ea1b","0"
"7a6b4947e01039432cac229435d058ee","0"
"7a774055fedca2666e77244c5e50368f","41"
"7ab8841bae70453e6b6fd543de86b90e","115"
"7ac70e85ee5c115fca1147ee0f59616e","16"
"7acf19ddc75a0935581845e1c89edb3c","0"
"7ad04c71bfca958e6f2ec44bce34e2da","14"
"7afc250f9d980ea3ee0ce3b0245f1b04","175"
"7b05e0471103ce0ef346e87c357273fe","199"
"7b08fc11e1aacd85ef2845c12a9ddb81","0"
"7b0eaf68a16e4808e5388c67345033c9","0"
"7b32049d8495d56c8b27eae575921a60","0"
"7b51437497e9c9b82a08ddb62dfb7b88","17"
"7b53ce3d0ba1f84b0ebcef52fffb110d","49"
"7b662d846265cb0ed144db95fe0c74dc","278"
"7b6d07dac0a2c373d749142e920ae356","132"
"7bada66424f46ce9a766b94974849e09","21"
"7bf1c59401206e31a78523077f3a1144","77"
"7bf5c9596fc39d41078cb46a86b23831","28"
"7bff4fff725edd40fde6f0ac1eb0e2dc","0"
"7c1cfb3c097e0f1caa90bb17675a63e5","0"
"7c353714ed8789f928faaa4191e85197","0"
"7c396fd4830fd04220f754e42b4e5bff","28"
"7c438259d88d8eefb977be5432d761c1","237"
"7c4b40bb2b820e20b226a5a615e357aa","34"
"7c5198d8a67f7da5930f067766cb468f","206"
"7c588c097689b0b77fd73d171332b0ba","32"
"7c5cd64106c9160122fd28b026cec28b","284"
"7c67f115342d01560cd438fad6346a3c","55"
"7c763d069eb3926fc65593030d5c99a3","103"
"7c8f8d3ff715607148146c64ecb64b11","0"
"7c927c2454a57a0e02fcaceb99750523","0"
"7cb20dd79b4b5bfda52b712000a30de5","0"
"7cb9a6b438fe0a5f228bfd32ff9e1a11","53"
"7cbf84875196ee1d04dc880ebbfaa7ef","329"
"7cc23ec3506e4e1e67d0702da04a734c","100"
"7ce7c20ac269f4642f1c7058ab375102","0"
"7cf08f01ab6a6a1365e1613989a65158","453"
"7d0983269f825d3112e5a64364b1258a","41"
"7d0b1773dc928e29e86a230ca9557d08","145"
"7d19f93ed7e2ea8211975b68525b0598","0"
"7d23ca9b9d5f41298ec3ccbb2ff637d8","0"
"7d2e246c38946e89eda0c9c1288fc0e3","0"
"7d35f5764e668c9deade51c2fd31758a","0"
"7d3d94b4740895a17760e976797f9f0e","101"
"7d87ba0bd6466390cf5d4c9735236086","77"
"7d904a4755e206a3e308a1f03d4a3a7c","0"
"7da3054afe371affc14d26cc2cc04358","145"
"7db92cbb797de39eebe3bc986be820f8","4"
"7e050832e2248c400621f6b22315d4bb","0"
"7e094f060802ff5e25bef767446968d3","41"
"7e1681f9bb31800364869a2cdbe289db","0"
"7e30d2336a1f1182766cf6fb863d5554","0"
"7e43696e1ae594af82dd11f481dc232e","0"
"7e4bebe20140a71b34263a659ba1ce11","230"
"7e7301841ddb4064c2f3a31e4c154932","514"
"7e75aeef30d7e9d4ac860fcc8eaa8812","2"
"7e82fd8a6c26147a8797d761fa68c497","0"
"7e91ec540af718ab375b1d13271e9543","0"
"7ea3dc64a652d699ace3048e904c561b","0"
"7ebb3bb52aff91c642c9e4d81d4cbc95","80"
"7ec0077665fe9020e7dfdb05b2be0162","14"
"7ed57df0e6ae22a4f9e0250d52608ad5","20"
"7ee9e6c80bf1b7ec4a52639eab6c128c","62"
"7eeb6421712844795dd8ff9ec6a58b18","0"
"7f3e8656011a9b8d6c12df5991ca69ff","23"
"7f4adf7903f4d02c527585c4d0f65c2e","0"
"7f50c43baa66aae590aa1a067427cce5","48"
"7fb211f99a01b4971fd1e07e3a256458","267"
"8004f80e361a5ee23aadb7418a685fc2","0"
"801512ead4c9cbc98ecd208f45c975ec","193"
"801b53359d2880a9bff63574103fb74c","11"
"80282a1a77281692a0339c2a08d0e6af","186"
"803b4fc75d3fe8c5dbed83f50b3fbd8c","312"
"803c530613f5c4ee03502be0d6894de0","9"
"805e5a317f4b3e1afccb9dfd71287a36","179"
"805f4b6e9ce80113e9e5cfbefa9577e3","36"
"80636347f037db2d8e3cbe3b7a34c120","21"
"809ea1c56f165109936fe5c51003fbfb","0"
"80e00a7b9ead7590bf05116f0237c896","172"
"81098a634d4eab46ab9fbd0df37e52bd","209"
"8149101234b839e311a6f8c525206632","93"
"815a99cb9852a1011da9bb7f2070b93e","103"
"816092f5825c3e2cdfdd4af546d4d04c","310"
"8170c6e6d010d22195bcd959f5de1ea5","5"
"81865792a5df52436b4e759b4ba21412","0"
"818a54422350b38d3fb1cb3a1553889f","0"
"8194a6cea93c5c653e7956f0b962b5f7","33"
"819c65629034acc8a0e1c096c2c6715d","59"
"81b133c3f4e30a14a6585a2f20ff150f","0"
"81db097ffce4bd958cfffeca7c41e301","0"
"81ede855f58f99b76014d66d161e7a23","4"
"820e78bf5449cb1bafbc56095ceb77a7","338"
"821e4e781313d2eb18711efe7a50d66a","16"
"821e75291b1ad362e614c0ea79fc95a6","51"
"822d25972056ef51050804f1e0446f40","0"
"8241424764e0bfa6bfcb3c6cda391ac8","0"
"82532fe90a30190fdc4622143d41dc15","329"
"827b19392982299876c0aca1f92208c2","20"
"827f51bdaa8e37bf31ff413e0a7699a4","0"
"82809cee3c35eb89b4dd4d2d1a22eedf","347"
"82c173abf4679049bd8628bfe89a9f2c","25"
"82fb46292a999e7db9e2391c407f76e4","22"
"8322ac348d132588470c5e8cc56b2bb8","24"
"8329519e31cb1b89bd44c3c6ae417ad6","183"
"83424549593093baf504ac260d4615e7","6"
"83476105a4e9a12fcddd09081dc6cefe","14"
"83915016a26b0ca42e3caf1070664d1f","99"
"83935d750c83951d7d0211a3c60e78fd","40"
"839a04051a2c347397fd425d01fc3eb2","3"
"83e7958a94bd7f74a9414d8782f87628","0"
"84514f009b40220330a5e42b102437bd","96"
"846e4612bebdefeb3a65aa63fee59e3a","0"
"84720447172b234e7504da52ee639435","254"
"8492c2c6148ac3449374058371dc78c6","45"
"84ad62f33ddb6b13553a850fd3dc2b08","0"
"84af029e54a6f659f7ace6f7cf0daa68","0"
"84f30d2fd3937449dc7e0c835c281961","0"
"84fa4ef93ec67a77a0329933dbf190cf","43"
"8505734f21396405b5477c75a45734fe","32"
"85189d642c11e7090cb2f72fed68ea42","6"
"851eefea71a07755f017e75fae31f2fd","78"
"853254c35b5ee150b4da2b3698d73f9e","16"
"8555a17ba20435f173a230c3ced133fd","0"
"857104e1bfb81cb14e88ff07d1b22c70","262"
"85730e226e2f3a1608433546133793e1","0"
"8597b390850fe72e108d53f42ca64846","32"
"85b33fdcff5e20584ac9ec8e3c559ea3","63"
"85d5b68b9a95c88eec23d3a96287d9c8","0"
"85ed7212fe192ab02ab44c95ba87868e","75"
"85f1c5f9eee209d9dfb0a3e155209511","0"
"860f75391be5698f015d3b234e7576d6","89"
"8614ac51282d77ed22393201f26ca405","179"
"861e2a5848de1a3e8fa544236a8369f9","118"
"862b2c6ccf4352c087cd60cdac498b48","203"
"862bcdd9344546914b93a16397a78791","137"
"8689b3e15d4b16cfd05ecf597a523453","245"
"869be6f00b4c49e72f9a1e2033baa9f0","65"
"86a78c9e5114f4ed30887d4fd8153d9e","0"
"86b0aa3acd7e8f7427c8915780f5cd27","0"
"86b3fe2ecd895fa35d303e2a49b3130b","56"
"86b59358310b208f822e416e59c96672","125"
"86bfc49565a9ca52fcbf861fcc1e67a4","158"
"86df00dc5fd68f4dd5d5945ca19f3ed6","76"
"87315ceb47e77d03a1c90474e228db6c","0"
"873e4275daabf5ab6eff5331277244a4","0"
"8746f1ba2e19bcf8bc03a946a0923d78","43"
"874fc5237d72429de2ac99ce7d897a07","0"
"87603dde65ee7120467ddda1a883bb24","7"
"876a8881e182fb3a64af97b737cfe889","0"
"876c5f7ffcad19a82c0da218ecf56ba3","88"
"878d1683076172a5b7ffc7126ba99acd","334"
"87914dda99d76004bfd05778028fa7e8","45"
"879ee1f90476a2fad74aec4f9c9961b3","7"
"87a7c3090f96d9da963125a0d7f8193a","123"
"87ae4c644c15d9c6b6f826dfec33b340","91"
"87b3f231705783eb2217e25851c0a45d","573"
"87c907fa30dd1bd3709c84b912b50c7f","16"
"87c9e7ba960e4c2e6bd786b162adc639","3"
"87cbc22f48d2542614a44cd025238a35","0"
"88055311adcee315a7c05930e3849363","255"
"8816ea7c1592bcab312eae9352996067","0"
"88388502f20df20b31ccd1a4aca9e898","9"
"8897ea56bce6fe37a39cb2ec40898102","98"
"88a8f123107a063acbdd1c90f3d8adea","132"
"88c11a241bcbd239da19623bb23891a9","133"
"88ecb91d6d5e47ebdc2129cd046b0935","0"
"88f21f18f1c3152b023a22a0f42bdab3","44"
"88fcb680dc8cd2e540010c0750b78242","270"
"8901b2526349d372dd0bdf8d77af656d","0"
"894382535eef1ce243ec19088626be0e","36"
"8959d4251989df68934d67c1d32c5718","10"
"8961b4ca2c5aceb7a78ea72c6e0c840a","50"
"897ecc46977d723a6e514f3ebe92c844","0"
"89be58cbdd6ef318e3ed93fdb22be178","57"
"89e3027de49c3012858cfeb7f5a34f59","7"
"8a02975938d279e8478b5f793b0290b7","0"
"8a1e8b556fd5feb59a63729b5341e71a","2"
"8a3e2983c35b5d2fb78686794986f7da","0"
"8ac0c45f8e89a3d25738b3700ee9e132","44"
"8ae601304ff0d1de9280c32bd2e26e3b","0"
"8b160faff469868625c7c82cbd310636","0"
"8b433c0e7b7d2a1f1148b4277cc673f8","0"
"8b4447c69feb2b408e29edc0fe9d0253","80"
"8b4bb71a7d37d4c2560e0f0409a58905","405"
"8b4dbc06f4caccae42ee7da8edd22f77","0"
"8b51f29aa215ec74a25baf5bd24ed90c","21"
"8b648bdd88380c34e18d3ca8ba9055a2","0"
"8ba03ea7a871bdaebd65e7a4ced27c2d","4"
"8bab3162259edfaadd1ea2e1fe7f58dc","0"
"8bb910cd8c3b29e4acf2e94e3aaffbbf","8"
"8bc3068714502a076cdc66f2a207bb20","161"
"8bc85b1061383d0dcd4e995a726da763","159"
"8c21dd8c37144807c601f99f2a209dfb","0"
"8c532c86e424b28e85997dd891e26d5d","163"
"8c8bc67c372d5c409fbf1a340205ddca","200"
"8ca8b8dc60280d1f97c1c6817655ab63","0"
"8cb0a62e8c536632e7c0a985166a089b","132"
"8cd6f80d3c3994e2060d46ec07ff0b0a","169"
"8d187f36fa18c60c2ac49e7a966d8ff7","13"
"8d26c82c2086dcacc175e2ffe6ee2f28","157"
"8d50f5eadf50201ccdcedfb9e2ac8455","30"
"8d6512fa0e1c5cdbd789b956de79fe2f","54"
"8da4f8884cb807a1a95dce688436b0ba","20"
"8dafb82f687e3b0dc9e97b4198b92128","215"
"8dbbf39064a6aa2a21f97ff0422e5acd","13"
"8dc4412f2ddf5ffee6cf50e6278b37fd","101"
"8dcf2096a68ce8212a3f534ab31ee23e","247"
"8dfbc9064378d19ac99a21ac353072d7","44"
"8e0275b5c7fb6f05e312a1079a674410","170"
"8e2055281d566229b5926cb77be54f81","52"
"8e2c92b2442298bd653b0e9aadf4c313","3"
"8e31f8c64b847de447636be1ced917f2","169"
"8e49d21f0335c3013583f2b3f99f8e25","9"
"8e714421b31bf0865e55be929d99384c","154"
"8e78f2e8305481c8b0f285670de4829b","24"
"8e84222ad36cb6ab528b745ae6e18d11","0"
"8ea95e0fc3da49749b66835754e2062e","102"
"8ec31beb5c890497f1872b5986d3cc26","22"
"8ec9e01dc8cbd31897a2f2116c5fbae4","24"
"8ef9add628931053f28350c0ad4bc7f7","0"
"8efdcd51f527f5aec0875573fd2210b3","22"
"8f1794300ad248a55eae07168219ca15","236"
"8f24365a46f82ddd0cef7893319a40d5","0"
"8f2fa110f45a5b5592f1593842b7e87d","287"
"8f3dca4306d5a89e4ae2c65c110603a2","270"
"8f42e9cb526d4a8ea42877dac8c86453","35"
"8f4968221af78d6f248322ad465279fc","331"
"8f567321ba12101dedc07c70b7021069","403"
"8f6ce2295bdbec03cd50e34b4bd7ba0a","347"
"8f710f0d7e8dab5c8c1135e63b44de7a","193"
"8f891a5f40cb72bf5fabda4997b4a625","43"
"8f9c0dc510c12654a35d2add7a6c5d34","162"
"8f9f1a0464f6ab0e25650be9849b086d","127"
"8fdb30046559b506b2ea1588cdfded0d","395"
"8fe4f9a0d6a47babbd498127a9109bd1","57"
"8ffa5e9fcc3da23113128e94d1c75706","2"
"9066d003674f53303ec2ac527e940a5d","146"
"906a8a4ec9f3d4c3e64fa6d1c4fe6009","15"
"9077449283dc1319d5e51fb3159b28e2","59"
"9099c659f8cd764e87a1482d258fcec9","0"
"90c205b0bed658a20ba141d2960d6811","182"
"90e1f0d98aa33c74e43fb62004a829dd","0"
"90e28a883386c71de943515d91f72a39","18"
"90f323e9f0948ddd96c6f6a8ecc75830","82"
"910240400459e4edf250cddd2588bfd2","115"
"910ef561b28c67973b74ce21e0d252ea","162"
"911be3f21248d465d1e6d9993bca60a8","35"
"91352e06066eef42b60b24049ccde4fd","167"
"913e4a0664572d0652473b98b808e7b5","90"
"9146de9c43fa373c4ce8af26c8db8336","0"
"9177736727dc747f69fceccc193c125a","213"
"917de9fb824d070a7f1f4db097cbea8d","1"
"9194f9aedc33b4f984bcdcc7da7461f4","346"
"919bf2617845a0f73acc0361cba58267","131"
"91b4cc37bd28118ddabe8e7692c78f2e","0"
"91c0ed5fde94a56b99e4ce6d43d0d6be","6"
"91d0504cf52d3f76b154c42d78979f39","324"
"91def939002d33dcbf6a038b5c879f7b","180"
"91e59b92e87f627abdab279ea3ab0c87","1"
"91fb82fe3e8b269f82616f53f2a4a690","8"
"91ffaf5eb7f4bd6a48b07f3546fb7a99","0"
"9202421110f6a19ddcf0b9b93602a0a1","387"
"92046e40af14f7f88398c748bb559cfe","79"
"925751a747a151a7fa97f2f686d028c3","60"
"9263a6fc47a37b8b71cecfeb1defda4a","0"
"927c1b4bd2d326409fd16eeedaa9ea30","196"
"927f5d7e01917bb3b8aeb3260ca42663","47"
